"","ADXEC.20619.C1_at","ADXECEMUTR.3882_at","ADXEC.7440.C1_s_at","ADXEC.4761.C1_at","ADXEC.3959.C2_s_at","ADXECRS.35702_at","ADXEC.9374.C1_at","ADXEC.19910.C1_at","ADXEC.7373.C1_at","ADXEC.111.CB26_s_at","ADXEC.33090.C1_x_at","ADXEC.10411.C1-a_s_at","ADXECADA.1318_s_at","ADXEC.14363.C1_at","ADXEC.18754.C1_s_at","ADXEC.3431.C1_at","ADXEC.111.C192_s_at","ADXEC.33090.C1_at","ADXEC.2767.C2_s_at","ADXEC.15009.C1_at","ADXECADA.8374_at","ADXEC.2767.C1_s_at","ADXEC.7460.C1_at","ADXEC.7186.C1_at","ADXEC.5981.C1_at","ADXEC.6231.C1_s_at","ADXEC.58.C1_at","ADXEC.2130.C1-a_s_at","ADXEC.181.C1_s_at","ADXEC.13026.C1_at","ADXEC.4174.C1_at","ADXEC.2368.C1_at","ADXEC.1294.C2_at","ADXEC.24770.C1_at","ADXECADA.7125_at","ADXEC.541.C5_x_at","ADXEC.2687.C1-a_s_at","ADXEC.13290.C1_s_at","ADXEC.8520.C1_at","ADXEC.11046.C1_at","ADXECEMUTR.4341_s_at","ADXEC.9408.C1_at","ADXEC.28601.C1_x_at","ADXEC.8486.C1_s_at","ADXEC.15603.C1_s_at","ADXECADA.8405_at","ADXEC.13953.C1_at","ADXEC.3196.C1_s_at","ADXEC.2368.C1_x_at","ADXEC.1526.C1_s_at","ADXEC.15325.C1_at","ADXEC.2631.C1_s_at","ADXEC.111.C13_s_at","ADXECNTDJ.5297_at","ADXEC.1352.C57-a_s_at","ADXEC.11107.C1-a_s_at","ADXEC.2891.C1_s_at","ADXEC.9749.C1_at","ADXEC.28601.C1_at","ADXEC.20685.C1_at","ADXEC.7462.C1_s_at","ADXECAD.8049_at","ADXEC.3238.C1_x_at","3766926_at","ADXEC.13846.C1_at","ADXEC.2717.C2_s_at","ADXEC.18780.C1_x_at","ADXEC.736.C2_at","ADXEC.23322.C1_at","ADXEC.8665.C1_at","ADXEC.2784.C1_s_at","ADXECEMUTR.6415_at","ADXEC.8216.C1_at","ADXEC.541.C2_x_at","ADXEC.26108.C1_s_at","ADXEC.5551.C1_at","ADXEC.27895.C1_at","ADXEC.2478.C2_x_at","ADXEC.30097.C1_x_at","ADXEC.26382.C1_at","ADXECNTDJ.6775_s_at","ADXEC.9344.C1_at","ADXECAD.8933_s_at","ADXEC.27599.C1_at","ADXEC.18780.C1_at","ADXECEMUTR.512_at","ADXEC.18279.C1_s_at","ADXEC.6857.C1_at","ADXECEMUTR.5280_s_at","ADXEC.26392.C1_at","ADXEC.2784.C1_at","ADXEC.11792.C2_s_at","ADXEC.3343.CB1_s_at","ADXECRS.36302_s_at","ADXEC.2121.C1_at","ADXECAD.28433_s_at","ADXECRS.6692_at","ADXECNTDJ.88_s_at","ADXECEMUTR.1413_s_at","2565148_at","ADXEC.22798.C1_at","ADXECAD.17552_s_at","ADXECADA.14824_s_at","ADXECAD.28226_s_at","ADXEC.32873.C1_x_at","ADXECADA.9593_at","ADXECAD.15315_at","ADXECRS.3787_s_at","ADXEC.16721.C1_at","ADXEC.5773.C2_s_at","ADXEC.16672.C1_at","ADXEC.21076.C1_at","ADXECRS.32665_s_at","ADXEC.16491.C1_at","ADXPCEC.8058.C1_at","ADXEC.7267.C1_s_at","ADXEC.18615.C1_at","ADXEC.1504.C4_x_at","ADXECAD.23630_s_at","ADXEC.11284.C2_at","ADXEC.3079.C2_s_at","ADXEC.11284.C2_x_at","ADXEC.3079.CB1_s_at","ADXEC.6920.C1_s_at","ADXECEMUTR.1066_s_at","responsenstage","response"
"SC01201A",6.78916611509342,7.11519257748206,7.5481664347819,6.01519747295516,4.81712296873078,6.6009076986253,10.5567424357041,4.24056745426117,6.79611804763214,5.852327804253,6.5685021330394,5.93188444960147,5.24763390587532,4.81471030634561,5.77198593817744,4.91001207330984,5.52469517822117,6.73451179594184,5.15037307097233,3.04539535242582,4.62377001418704,6.58282233761695,5.14222650166648,6.50813190126969,5.08724442878732,6.15426157811794,4.51815993554229,1.36085919498808,3.83212246559589,6.29748796000267,5.75457523668836,6.97475706659333,5.23130497439368,7.40520903434335,4.70599177707552,5.4454660140194,9.18772679078372,3.53087088596548,7.45548729229353,6.42878916978185,4.02766738907568,4.48203481696352,5.13500335708927,5.5906630671463,6.42850446005302,5.22162633680641,7.98415624276566,5.27779866640573,7.38620941836126,8.72858474159934,6.75529447939919,2.28017510381558,5.89676210429328,6.0100819018475,6.26885792285457,6.97107481182061,3.74842687726497,6.60853931841094,5.62168083871084,4.63470126454347,2.47090690388826,5.31290053797357,6.65365530616701,7.32591774352269,8.20544895801591,6.64449047481358,6.17916827530401,4.62975505925763,3.3083511305578,5.80951337818973,7.72398470369289,7.69625038585533,4.49790613459346,7.15476627310978,4.03854412849654,9.16217168723313,5.05325412838908,5.88134348791207,8.30656883861512,2.95459453061779,2.60293523069484,3.51794768069376,4.66905044071127,3.34600521301099,6.23264719453227,9.86868170972282,7.87213481795038,1.64501269277261,8.1513455210206,4.2969670047226,8.09030551919655,3.69412751948216,5.81867402948443,3.90148106542646,4.35888837470357,12.8384677280093,1.73346991588586,9.04812104381166,7.41938674014279,2.90752545546056,5.920800397757,8.82130688376343,7.98802640118782,5.18608360970441,3.34223462735799,3.56886655028242,7.86776423172482,9.08134030012515,5.89853373395484,4.27995414120342,7.99831510011498,4.95267736329998,5.73783081126609,5.85168860123108,6.28794786347167,3.10612941612416,9.5383165297006,10.4481106579672,5.67175254327855,9.95367694377967,4.87999362274522,8.48850234327988,8.98917251274063,9.36765544837126,4.99001188319708,"Block2","nonresponder"
"SC01205A",6.11404624677608,8.21740445780312,8.74969334530646,7.04218151414207,4.44971850760176,7.82880009327434,11.3620457578211,6.34927923547971,7.1236528567788,6.24714966754127,5.32519599606799,4.9199591297192,3.83253326307727,7.06515735385758,6.54515468502566,4.83851140943848,6.44889060842556,5.67032759841599,6.29197955505323,6.9017490758026,6.60253415867232,8.16704282114281,5.78649989474711,8.38724987317847,6.0957949187181,9.19236074701132,6.31150363164882,4.62166973219247,6.11078638000931,5.79669400546643,7.94412459360124,9.15284190624723,6.20178974333389,7.43907604548738,6.95052316028446,6.41150078419358,9.10619743881582,5.06404944258997,7.49579626359651,7.81706578598434,4.3194886390111,7.10723741751312,6.05538213211848,6.3923304694015,6.87588958517121,6.0438599226227,6.13319103678761,5.367945123518,9.23776156560889,10.6289613714623,7.32000124766598,4.86024198526552,8.46406764632417,3.9042663697797,8.10621659774583,8.29204780982237,7.55103539812714,5.70421732088519,6.06409250965639,4.25327208042058,3.67884973866982,6.76038321406532,6.23270904117813,7.76139005139069,10.5698734414397,6.57595007685935,6.85415800658945,5.75607864576083,6.25699799096148,6.41032908634325,8.13524049383935,7.09784331176867,6.82598926392433,7.68580909403371,6.03944178831801,9.48051790818076,7.77950730907674,7.28462742832334,6.63675856924988,6.26229742589245,4.3359658589774,5.48952038349088,6.67443625731854,6.22930303981588,7.00385831087695,10.5405551424781,7.44163742948567,5.44599787360137,6.60496246842561,7.32623507800104,8.89628465844149,6.56214693674612,9.48983079104373,5.6463467445908,4.78646650496506,11.458492549758,1.71460147493392,7.69614334023735,8.05221817460612,2.78471053877794,7.70832226885386,7.73986666639585,6.75636898307251,4.7689802535811,6.12276430770921,3.42389179278129,5.81083086312903,8.46706782053298,8.34961350401127,5.2275723439914,7.58217866385762,4.70219527192482,6.24533509655952,4.96759005508697,4.21299022863923,8.53418510234421,7.42589567756167,6.2016973217463,5.22680508352661,9.0643815985308,2.00603378591195,7.70638129870132,4.08047580432672,3.8477857980866,4.45508599946865,"Block4","nonresponder"
"SC01209A",6.29933721691081,7.8624525177814,7.88212143929459,6.53391358725831,4.00040462188193,7.19484550595135,9.35761807187957,5.64401496734194,7.58652509199242,3.94419796858736,6.61948505432218,5.34562001950684,3.14740960922481,5.4601545846708,5.14493692974772,4.48050871326876,4.28688566587792,6.84272163848551,5.96957190349009,3.95912432181443,3.96310733629203,7.42347778260874,6.23991400824316,8.1968688142746,5.26631536254663,6.4088430876706,7.34789119386803,1.72132191003662,5.77507855000357,6.0912589115912,7.07817355837322,6.78180368436081,5.13742701525768,6.16982285450048,4.16241598646916,5.48661237233717,9.69905528091783,4.88961853543423,6.29896726727255,5.39248965747188,3.31781885450714,5.84009961114568,5.51626353102633,5.58676397615743,5.89111490186003,4.28051465006234,7.77761605122001,6.00694518329006,6.99095032532268,10.6206292184735,3.76957000330113,2.83116890362745,7.92614516569903,5.69175391264782,4.65308086983109,7.30620971597641,4.2181400110906,7.202569147946,5.40998579473998,3.67493376307528,2.27797490728003,7.01096369663104,6.98430017029957,6.6332868374463,6.47523901870283,5.61523544307767,7.5244831415888,5.47811914396584,5.79111334608068,7.12161586632821,7.46071498629067,6.79560562635251,5.16385478200315,5.64827584458966,4.13639283540903,9.44136260575031,4.13521411385385,7.14761091276943,8.46267828825949,4.01692605178561,3.13857277220499,4.70054537336026,6.44135410220839,5.46064480031616,7.98150844125416,12.0065003370331,8.11729921888762,2.25165575814917,5.38971903582181,3.34742831338576,7.14957468710986,4.80880628178898,5.70713413527791,3.17289397467544,4.6872025975171,13.0567845166156,2.61963692526982,9.05363110654226,4.66615119270026,2.43483946874646,5.70982402846284,7.12282822814134,7.26420305107443,4.96148104576963,3.73143622014648,5.7965677408267,4.82235282516497,9.01520381260239,5.43838626025668,6.25096029707889,8.98470375089704,5.09736256016185,5.25660373861871,7.67275427498386,4.61712464149133,5.71965866573956,8.14584779999525,5.84240356736689,5.32322396301777,6.94296135480784,3.19199318204327,5.68318825040987,7.69651279236525,4.75190490573287,3.95184067963457,"Block3","nonresponder"
"SC01211A",6.49810128097029,7.1109385780871,7.25595935842276,6.2367675129652,3.78464092256935,5.47641685910433,9.30485652742884,5.20588195920758,6.68440028830716,5.64024024629904,4.98326009657852,4.38916600812725,3.43947696348267,4.75533380076427,6.03739971876546,4.44800066054351,5.94559576156189,5.34389761723079,5.648973007355,5.23498139796688,5.33329645136701,7.35204301354675,6.16038879605951,7.78177167588074,4.68686107170963,7.22039501799919,5.76498684360127,3.05859118683197,5.93867901362698,6.82097876802713,6.59773816399773,7.57056790265928,4.94448507261815,6.49455982221539,4.39302388420604,4.88424043888908,9.11783508766544,4.04168460488832,7.39933945507583,6.18047749580013,3.64984531969454,8.72865311727832,5.57449475527066,7.08854006294599,6.85428462787657,5.10065076170656,6.93255405510941,5.60947515804323,7.4740925516209,10.6555599961576,4.65470019558352,4.3823853010131,7.04165352377058,5.77341980235334,5.74421488077305,7.37517532125723,5.95416923384672,5.15341612412444,5.5664582162848,5.2350440353463,4.16933325508467,5.58330472727572,5.65361758301545,7.45542166647854,7.33227201068468,7.096746022312,6.81003156474999,6.76218185168161,6.35776854862814,6.29533140447786,8.56648203081264,3.33145841546403,4.80317956362429,5.64157005503742,5.31288405165873,8.73256236779373,5.25784862671704,7.13000308181256,6.74453674579336,3.71177687672841,4.10278955284519,6.3541484988033,5.18227053848544,6.9032756230463,6.86270602384945,11.0596335150919,6.6824672075577,3.76915603100285,4.37988481005354,3.97537804239653,8.97520798460369,5.26233795733491,7.90682236321115,4.92037125490365,4.5299389439076,11.2798007212135,4.87960089394889,9.1344889653739,5.77627881507012,2.42990286012417,6.59240209724589,6.29346380261207,6.01888476389625,6.97999723041152,3.47835094718771,4.64535935188063,5.51091644864435,7.45399173591514,5.30983776872875,7.69879736300728,8.3815664187649,5.22282639327555,6.28339415671975,4.34239721391321,5.68120288580857,3.47523041772958,10.1312592735518,8.59543243863532,4.80027405250422,7.75857240797421,2.62748599384263,6.20980203502027,5.78985959254423,3.23602467283819,3.68625551045355,"Block4","nonresponder"
"SC01218A",6.10827921084822,7.19743060519505,7.74138053946243,6.26005777058816,4.14496312219394,6.94450361117835,11.121960528088,5.96312759450487,6.30563012950332,6.24023596252647,4.78081640727747,4.58938878563918,3.71301818763526,6.22069425089277,5.9051895254261,4.8406214533024,6.16409897624846,4.97411058563376,5.86385251723043,6.22346553786802,5.08669314606349,7.48127209107762,5.83814329792624,7.64942199564838,5.29368466629046,8.59964409758312,6.60979939359136,4.46921250014742,5.80687693950908,6.3899914388083,7.29068866473554,8.2121670107335,4.94701103953806,7.62479026479707,4.25441330470925,5.75034420966815,9.60580223568406,5.35951268830274,6.95981965108906,7.15512528244993,4.75061207944507,5.8006008077918,6.13165439543512,6.91709209520031,7.78825843580475,5.26002729741666,7.32400736519438,5.35843777877081,8.3409956834132,10.4928425983372,5.78042057535581,3.41649044410256,7.6859439104139,7.06032723320828,6.83025493378118,7.92444841059556,6.19883778980495,6.19358483185801,6.07180278885639,4.46106074444817,4.42912863705836,6.6703558745871,6.20589502680473,8.68353807441836,8.46841441657951,6.46595606896567,6.8445969027025,6.42666883220522,6.48702559989491,6.27219834219466,8.74989861615039,8.01339384215338,6.61107113645851,7.15857380323228,5.01529480989733,9.00144063560236,6.60539041997859,6.97662178972544,7.25173328844703,7.38309994486803,2.40704287529689,5.25832122760079,6.61277896603029,5.2924009472332,7.17765205274775,10.4390356067989,6.92048068118236,3.88408875834616,8.15737573222533,5.45444672650797,9.45361121118645,6.02516513492454,7.61338285565645,6.39617930274187,3.905344792797,12.1055922566011,5.45760406535203,7.89483012369189,6.88450685574495,4.90180715674392,5.74337631982079,10.0519236771878,6.7965108908144,7.24608530677543,4.91898385150395,2.23484490284192,4.67006181137588,8.00173751345904,7.22718191777573,6.35590504745005,9.68978862003234,4.87018441433442,4.85466005951279,5.7148553233217,5.24417217805593,6.78783029671284,10.7329628841661,9.24423277021417,6.82753628233121,11.4425584955773,7.98482541708171,10.0420868431368,10.9281776797415,5.16546614901236,5.86455517532126,"Block3","nonresponder"
"SC01220A",6.27627011154645,7.21901775512458,7.20429085290484,6.80059003898934,4.44448040096428,6.69144718818548,10.9383763890806,5.88630937554887,6.30243764748842,6.00540171249033,5.45000224974177,3.32887304080707,2.81718774894775,5.000523216853,5.64229719351817,4.94042867625468,5.87905333195804,6.14460101275086,6.20191394810347,4.9825550248466,4.63676601599801,7.7641133608149,6.32418741757764,8.51642822766831,4.96784778876687,7.55906723168315,5.73495313158339,4.6268629977402,5.99954282256026,7.27104574463805,6.74086614425308,8.06582780606634,4.85876043784256,6.44261269173823,4.62793297952487,5.54940558458132,9.66980020289862,5.1877199501977,7.67849442607631,6.58060390971511,3.89819586980198,6.13140358138031,4.5481072576238,6.88610423878428,7.81587792120922,5.30958346245134,5.71023269838483,6.76099863786408,8.23916742885917,10.1389208782168,5.27052202225169,4.04236960148334,7.32213538117611,4.99023300874176,6.28922963080518,7.43816325270045,5.71908386407868,7.33535418469371,4.30964303930575,5.13077137930422,2.95514214938457,6.06529721123604,6.35910347496087,6.42894559055674,7.70502513272299,7.10224300355441,7.37870081135026,6.54301834664146,5.64003682961252,6.45752525161946,7.01350880352353,7.50079732204665,4.99978571341413,5.88784107469479,5.04552151929557,9.77027124983296,6.15227550739201,7.4927366895516,7.03895931924102,4.18510660382056,4.10137891244671,6.06753900874556,4.87051973885267,3.42188515332654,7.73622966567161,10.4573893499515,7.08821963249241,4.59621692820945,7.8485682977246,3.96036701521956,7.33488182256513,4.94705505924595,7.58411453122895,4.58006195360831,4.3522071749812,11.816584909377,4.98521567180608,8.67139278826144,7.4288382510151,5.95642305291098,6.36899454075073,9.21755648455227,6.57081796464428,6.50171882219551,3.99074758972753,3.483381910836,7.90317566477334,8.31637772378899,7.51422101866057,8.8571101453447,4.7873351970366,5.42470642284095,5.29715962604239,6.62649141732069,6.08622243115563,6.9015459304518,10.115085824806,7.94422344604581,8.69472830093593,11.1171347991781,2.17359303197359,9.68648135491261,5.78947418655172,6.29631370316294,3.92195044394526,"Block3","nonresponder"
"SC01221A",6.28700387553436,7.22722245256671,6.72211268523446,5.79170762181944,3.66258274845943,5.866149460681,10.6927161786892,4.742502914945,6.69199060265107,4.97819296516162,4.91579557266944,5.26976441308068,4.09233668095262,5.1775638573356,6.37471298131299,5.68468810194348,4.9488258428236,5.21503874014518,5.60767579256127,5.70076497732617,4.49564619019752,7.28395117469988,5.36035022141512,7.03794299092419,4.97086877571617,7.62012176729353,5.84442583046717,3.49167302713112,5.10159182493683,6.1643810412278,4.98718300459701,7.2062075021576,4.46079689464497,6.57639415069739,5.24631695202584,5.29998411777595,9.4300679811909,3.4122535441074,7.12702390236673,5.21596447581191,2.63422965263156,4.14721586975758,4.46472475715226,6.27120212651266,5.90487486471434,4.91644900878273,6.39966839349605,4.7690828490953,7.47026205055831,10.5573896919315,4.39597188484854,4.8402013472501,6.99806241300322,7.33192855446596,6.39558525517144,7.81578807320795,4.73543336874767,6.86973699248861,4.39776718730418,4.08499887422668,1.90175704698975,5.61274736258056,5.89493338839895,7.932587299506,8.15638244598463,6.427731865832,5.80454894532313,7.35281981758138,6.89154683280089,5.11764349845827,8.78997457289834,7.79671296995504,7.03733054185122,6.47256943856077,4.56742547754217,9.14417431644533,6.13177930565768,6.61573547019609,6.38877453671558,4.61689331859731,2.39117140259143,4.01263889696683,6.72529930664725,6.49863061465484,6.22909421239876,11.2730794413872,6.47551753444925,2.23586079058098,8.39651831847128,4.91973664375733,8.69060673552561,4.4966709742624,6.8435711085147,5.66422183891901,4.29197257250555,10.8789665154352,4.81067202185404,7.59355107752268,6.91346658827151,3.05522786409719,6.82997865993887,9.60515947454616,5.81210986974319,5.75868862783921,4.60999217419065,4.25886620330443,4.57142860417239,8.34288357510357,4.68537284778298,2.97942622661775,6.61232569928942,5.32761362912554,6.45365342237121,4.59788746130127,5.63416962800909,7.51473783632472,9.73610533693169,8.64630792777489,7.66755642960738,10.5443602383672,10.0412626275362,9.19000302841556,11.9654945675764,8.5131003429897,3.22759028663375,"Block4","nonresponder"
"SC01233A",6.58948732216263,6.61335175493165,6.66360735276201,6.59626425577121,5.05506229169052,7.85591251770682,8.75175783859152,5.63496729549257,6.30730625264727,5.63646797325923,4.19641916547573,6.23213173949661,2.77646006101484,4.70113215284131,8.18958630803602,4.69259270533817,5.10790614050727,4.92017667902384,6.65831035879476,3.74345721599481,4.54463214026523,8.51636998541493,5.82909078351567,7.0480192380381,5.62723044301777,7.31374018378084,4.61598743595762,2.49041374181739,4.85425260858856,5.6823613729158,7.77434675625081,9.7115184269471,5.63787050246595,4.59409801707499,2.00392403599504,5.1526189269992,10.7256561484419,1.97068106522391,5.58068442395368,5.2351104383511,5.78522333169698,6.36022038473635,4.980156672295,6.96262680807225,6.84452516592425,4.71656283565276,8.52568635653123,4.69929479682426,9.76967670661394,8.61213823316847,5.26150837269404,5.1613377088139,5.73425281854336,5.91238556698256,5.13818665921975,6.77936125676889,4.06535426826406,6.45538728760881,4.49920761727387,3.32332864332305,2.75044256003877,4.58498200699417,7.05733432105572,5.84140240309397,4.62783189302502,6.21871335753603,6.95099612965011,6.44798981314905,6.11758030564768,7.02802864583895,8.82059325724689,6.01573054566347,4.67624575833055,5.44956118433944,5.74204635846585,10.2927603613531,5.34057029820325,9.25066780701164,7.99733002060158,1.71175866209926,3.292213120312,2.43006926310846,3.63448061614758,5.34939548604219,7.08060077285608,6.16193552987779,5.47185976884527,4.6677977868317,6.13356147044394,4.41649574523478,8.67319090354326,5.19947961256205,6.89964601873451,3.8169595930689,4.05176718711766,12.9351638794733,5.69616879523167,7.55171246587163,7.11106539375044,2.42171072830927,5.94082645686872,6.53692102476627,5.80879415266192,5.81619822062593,4.35846137126904,1.93453806184279,6.41520863436789,7.23195023365021,6.19705041824917,4.1527961187644,7.5106277494937,5.2084537094367,5.31369266583949,4.83513735958176,5.45331508670374,3.47777312383991,9.60716584797008,6.06108387652469,7.78669266071266,7.18449703413193,2.28863721115308,5.89346777552292,3.55236639600238,2.95496307241689,3.36013021750852,"Block4","nonresponder"
"SC01235A",5.98699804432302,7.89596357977538,8.31383108929023,6.75453993387817,4.25847072189567,7.98946523711628,11.1620602396466,6.27662512747009,6.37134639806463,6.0925166242804,4.99314799442318,5.37542289650676,4.05051416721044,6.03574005767895,6.27895019092767,5.36346841413562,6.16499733164463,5.38232252959943,6.34445958284659,6.01262347118779,6.10952513230212,7.92434180635103,5.9157602842687,8.0463489025862,5.56182343930889,8.16765241677641,5.35920563687984,4.52895015601454,4.80965912141851,6.0965520407275,7.80788259066302,9.11268053770819,4.34483907391789,6.40790960899887,6.82020860358074,5.05383391401476,9.92594423224234,2.68296837896618,6.93272340096208,7.57874591855624,5.99486315666655,6.80749624289427,5.58498594426621,6.85786626610822,5.42803108430633,6.3943088198763,6.35043620368269,5.15370332796187,9.205943114852,10.4364904259209,6.46806872638901,5.34651207026999,7.78396463432318,6.14446682131686,6.55591310102377,7.34240505983763,6.95981815438262,5.60771240479351,5.49173335095491,3.25718642767926,2.08344342654387,5.64300084327364,5.03261062730304,7.81113883212411,8.84169118650071,6.94013128492827,5.9487150834743,6.81715739202041,6.67929259563281,5.34783625296272,7.90281771681936,7.11388973178555,5.75482381205632,5.41800684374501,5.19730350634598,8.54075498244684,4.62887814846702,7.90659157717935,5.20483201540852,6.19424373052066,3.06263867344448,4.79674110145331,5.70612555271677,4.95527621204242,6.21418537528161,6.1939403703878,4.87633962992929,3.99157999322331,6.75285833489187,6.13458685964122,8.98978561075926,5.9273392196227,9.19992031892867,5.49572278024751,2.6184644160582,9.47626806883721,2.04225153304254,6.73814979705499,7.62216969555519,2.79987935655842,6.97435401736556,8.86291971363381,5.24719151492587,6.49962716749453,5.59836430459923,1.85191308472006,5.18283033238331,6.63441233098743,8.38073767082936,3.40072704758913,6.21212023805005,6.56126953659302,4.61425118402789,6.19172144057246,2.9806134436858,8.73308372165323,10.0095207236707,7.67883386908379,6.29542757125353,10.7091850290828,1.92307253377407,9.07877918354599,6.1493060879256,3.42390546971141,4.00008097393234,"Block4","nonresponder"
"SC01238A",6.96433876798253,8.2160411323736,8.6830391378163,6.97313130088089,4.35697845424983,6.9995718375238,10.684556761772,5.98344915415014,7.39750600623798,6.36102719008354,5.36639796418415,5.84405538449449,4.15689370998948,6.53515316194891,6.10287091757295,5.24591115492247,6.52990299922413,5.8810315080692,6.41757347713689,5.73760478150068,4.4419841487793,8.13723025892477,6.25614673828103,9.39107384392035,5.08714822116402,8.77158658731474,7.32672992755026,4.68941382026818,6.38698122876829,7.05479626772447,7.2456538101749,8.16275328895392,5.89915512528204,8.30017915310972,4.65401958521899,4.79235942202712,10.4086137738288,4.37880371397382,8.29004692255736,6.36743158393725,4.52506444462149,7.27616669356274,5.15820978947503,6.7348056406223,7.45123304091098,4.44279471870727,9.37881152458016,6.2454550040582,8.28500337182221,10.8091754002175,6.23277186497321,4.29926053059383,8.16246141244246,7.14198183152313,7.64170066140156,8.50636941403716,5.45967867868842,6.85719496352009,4.79421950318936,3.91455014889545,2.18377593949988,8.16203624999895,6.59435342488946,7.77637557291362,9.2827330533436,7.45896438396513,7.57858456569529,6.71890607093221,6.73669347452017,6.92401487184385,7.93117090332915,7.20077024624235,4.87689068218763,5.45939028623502,5.36926797808561,10.3258174287304,5.73326285197089,7.40124072210901,7.94893521790224,6.97139882146184,5.92189735646922,3.84262794930873,7.54098386968284,6.23059865084901,8.03886358765572,11.7941918191525,7.829225578572,4.90560064191218,7.53176764578338,6.27109314050418,8.69070672961791,4.87207702213633,7.3875914141658,5.56959376214343,6.08940914110129,12.5361382905457,2.3741999938945,9.18761430173588,5.16459281419034,5.24776486298795,7.36936429282528,7.58685340041466,7.62982649540967,5.71303458500472,4.21277747507475,5.7852796601144,4.40693852772073,8.70817599573304,6.50080425400419,6.48575658788548,8.23078675785902,4.59765480827402,7.9433317634142,5.82431952979004,5.77877434322871,7.42676899527448,9.91652035527498,10.4022197643812,7.28898652717746,9.65736257093535,2.02641145854391,8.21393995040179,7.55086190936676,3.07594094459647,3.28548718779248,"Block4","nonresponder"
